Name,OrphaCode,HPOTerm,HPOFrequency,HPOKor
Mucopolysaccharidosis type 6,583,Recurrent upper respiratory tract infections,Very frequent (99-80%),반복적인 상기도 감염
Mucopolysaccharidosis type 6,583,Disproportionate short-trunk short stature,Very frequent (99-80%),불균형적인 짧은 몸통 단신증
Mucopolysaccharidosis type 6,583,Opacification of the corneal stroma,Very frequent (99-80%),각막 기질의 혼탁
Mucopolysaccharidosis type 6,583,Mucopolysacchariduria,Very frequent (99-80%),점액다당뇨증
Mucopolysaccharidosis type 6,583,Thick nasal alae,Very frequent (99-80%),두꺼운 콧날개
Mucopolysaccharidosis type 6,583,Hearing impairment,Frequent (79-30%),청각 장애
Mucopolysaccharidosis type 6,583,Short neck,Frequent (79-30%),짧은 목
Mucopolysaccharidosis type 6,583,Broad ribs,Frequent (79-30%),넓은 갈비뼈
Mucopolysaccharidosis type 6,583,Splenomegaly,Frequent (79-30%),비장 비대
Mucopolysaccharidosis type 6,583,Kyphosis,Frequent (79-30%),척추후만증
Mucopolysaccharidosis type 6,583,Genu valgum,Frequent (79-30%),외반슬 (O자형 다리)
Mucopolysaccharidosis type 6,583,Ovoid vertebral bodies,Frequent (79-30%),난형 척추체
Mucopolysaccharidosis type 6,583,Hernia,Frequent (79-30%),탈장
Mucopolysaccharidosis type 6,583,Macroglossia,Occasional (29-5%),거설증
Mucopolysaccharidosis type 6,583,Visual impairment,Occasional (29-5%),시각 장애
Mucopolysaccharidosis type 6,583,Abnormal heart valve morphology,Occasional (29-5%),심장 판막 형태 이상
Mucopolysaccharidosis type 6,583,Malformation of the heart and great vessels,Occasional (29-5%),심장 및 대혈관 기형
Mucopolysaccharidosis type 6,583,Abnormal cardiovascular system morphology,Occasional (29-5%),비정상적인 심혈관계 형태
Mucopolysaccharidosis type 6,583,Cognitive impairment,Occasional (29-5%),인지 장애
Sialidosis type 1,812,Thick lower lip vermilion,Very frequent (99-80%),두꺼운 하순 경계
Sialidosis type 1,812,Coarse facial features,Very frequent (99-80%),거친 얼굴 특징
Sialidosis type 1,812,Sensorineural hearing impairment,Very frequent (99-80%),감각신경성 청각 장애
Sialidosis type 1,812,Wide nasal bridge,Very frequent (99-80%),넓은 콧대
Sialidosis type 1,812,Retinopathy,Very frequent (99-80%),망막병증
Sialidosis type 1,812,Visual impairment,Very frequent (99-80%),시각 장애
Sialidosis type 1,812,Cataract,Occasional (29-5%),백내장
Sialidosis type 1,812,Progressive visual loss,Very frequent (99-80%),진행성 시각 손실
Sialidosis type 1,812,Nystagmus,Very frequent (99-80%),안진
Sialidosis type 1,812,Decreased nerve conduction velocity,Frequent (79-30%),신경 전도 속도 감소
Sialidosis type 1,812,Pectus carinatum,Very frequent (99-80%),새가슴
Sialidosis type 1,812,Dysostosis multiplex,Very frequent (99-80%),다발성 골이형성증
Sialidosis type 1,812,Hyperkeratosis,Very frequent (99-80%),각화증
Sialidosis type 1,812,Intellectual disability,Frequent (79-30%),지적 장애
Sialidosis type 1,812,Seizure,Very frequent (99-80%),발작
Sialidosis type 1,812,Ataxia,Very frequent (99-80%),운동실조
Sialidosis type 1,812,Hypotonia,Frequent (79-30%),근긴장 저하증
Sialidosis type 1,812,Gait disturbance,Very frequent (99-80%),보행 장애
Sialidosis type 1,812,Muscle weakness,Frequent (79-30%),근력 약화
Sialidosis type 1,812,Myoclonus,Very frequent (99-80%),간대성 근경련
Sialidosis type 1,812,Tremor,Frequent (79-30%),떨림
Sialidosis type 1,812,Slurred speech,Very frequent (99-80%),발음이 부정확한 말
Sialidosis type 1,812,Splenomegaly,Very frequent (99-80%),비장 비대
Sialidosis type 1,812,Frontal bossing,Frequent (79-30%),이마 돌출
Sialidosis type 1,812,Abnormality of speech or vocalization,Very frequent (99-80%),언어 또는 발성 이상
Sialidosis type 1,812,EEG abnormality,Frequent (79-30%),뇌파 이상
Sialidosis type 1,812,Scoliosis,Very frequent (99-80%),척추측만증
Sialidosis type 1,812,Skeletal dysplasia,Very frequent (99-80%),골형성 장애
Sialidosis type 1,812,Delayed skeletal maturation,Very frequent (99-80%),골 성숙 지연
Sialidosis type 1,812,Kyphosis,Occasional (29-5%),척추후만증
Sialidosis type 1,812,Skeletal muscle atrophy,Frequent (79-30%),골격근 위축
Sialidosis type 1,812,Abnormal form of the vertebral bodies,Frequent (79-30%),척추체의 이상 형태
Sialidosis type 1,812,Aminoaciduria,Very frequent (99-80%),아미노산뇨증
Sialidosis type 1,812,Increased urinary O-linked sialopeptides,Very frequent (99-80%),소변 내 O-결합 시알로펩타이드 증가
Sialidosis type 1,812,Short stature,Very frequent (99-80%),단신증
Sialidosis type 1,812,Corneal opacity,Very frequent (99-80%),각막 혼탁
Sialidosis type 1,812,Short thorax,Very frequent (99-80%),짧은 흉곽
Sialidosis type 1,812,Cherry red spot of the macula,Very frequent (99-80%),황반의 체리색 반점
Sialidosis type 1,812,Vascular skin abnormality,Very frequent (99-80%),혈관성 피부 이상
Sialidosis type 1,812,Urinary excretion of sialylated oligosaccharides,Very frequent (99-80%),소변 내 시알릴화된 올리고당 배출
Sialidosis type 1,812,Abnormality of movement,Very frequent (99-80%),운동 이상
Sialidosis type 1,812,Hernia,Frequent (79-30%),탈장
Mucolipidosis type IV,578,Everted lower lip vermilion,Occasional (29-5%),뒤집힌 하순 경계
Mucolipidosis type IV,578,Microcephaly,Occasional (29-5%),소두증
Mucolipidosis type IV,578,Coarse facial features,Occasional (29-5%),거친 얼굴 특징
Mucolipidosis type IV,578,Strabismus,Very frequent (99-80%),사시
Mucolipidosis type IV,578,Retinopathy,Very frequent (99-80%),망막병증
Mucolipidosis type IV,578,Abnormal electroretinogram,Occasional (29-5%),비정상적인 망막전위도
Mucolipidosis type IV,578,Photophobia,Very frequent (99-80%),광선 공포증
Mucolipidosis type IV,578,Nystagmus,Frequent (79-30%),안진
Mucolipidosis type IV,578,Microdontia,Occasional (29-5%),왜소치증
Mucolipidosis type IV,578,Atypical behavior,Very frequent (99-80%),비정형 행동
Mucolipidosis type IV,578,Palmoplantar keratoderma,Occasional (29-5%),손바닥과 발바닥의 각화증
Mucolipidosis type IV,578,Intellectual disability,Very frequent (99-80%),지적 장애
Mucolipidosis type IV,578,Ataxia,Frequent (79-30%),운동실조
Mucolipidosis type IV,578,Hypotonia,Frequent (79-30%),근긴장 저하증
Mucolipidosis type IV,578,Gait disturbance,Very frequent (99-80%),보행 장애
Mucolipidosis type IV,578,Absent speech,Very frequent (99-80%),언어 상실
Mucolipidosis type IV,578,Hyperreflexia,Very frequent (99-80%),과반사
Mucolipidosis type IV,578,EEG abnormality,Frequent (79-30%),뇌파 이상
Mucolipidosis type IV,578,Genu recurvatum,Occasional (29-5%),후반슬 (무릎 과신전)
Mucolipidosis type IV,578,Abnormality of ganglioside metabolism,Very frequent (99-80%),갱글리오사이드 대사 이상
Mucolipidosis type IV,578,Biparietal narrowing,Occasional (29-5%),두정골 간격 협소
Mucolipidosis type IV,578,Abnormal nasal morphology,Occasional (29-5%),비정상적인 코 형태
Mucolipidosis type IV,578,Developmental stagnation,Very frequent (99-80%),발달 정체
Mucolipidosis type IV,578,Abnormality of retinal pigmentation,Occasional (29-5%),망막 색소 이상
Mucolipidosis type IV,578,Corneal opacity,Very frequent (99-80%),각막 혼탁
Mucolipidosis type IV,578,Aplasia/Hypoplasia of the abdominal wall musculature,Very frequent (99-80%),복벽 근육의 발육부전/저형성
Mucolipidosis type IV,578,Abnormality of mucopolysaccharide metabolism,Very frequent (99-80%),점액다당류 대사 이상
Mucolipidosis type III,577,Genu valgum,Frequent (79-30%),외반슬 (O자형 다리)
Mucolipidosis type III,577,Hyperlordosis,Frequent (79-30%),과전만증
Mucolipidosis type III,577,Corneal opacity,Frequent (79-30%),각막 혼탁
Mucolipidosis type III,577,Prominent occiput,Very frequent (99-80%),돌출된 후두부
Mucolipidosis type III,577,Visual impairment,Very frequent (99-80%),시각 장애
Mucolipidosis type III,577,Joint stiffness,Very frequent (99-80%),관절 경직
Mucolipidosis type III,577,Deficiency of N-acetylglucosamine-1-phosphotransferase,Very frequent (99-80%),N-아세틸글루코사민-1-인산전달효소 결핍
Mucolipidosis type III,577,Abnormality of the hip bone,Very frequent (99-80%),엉덩이뼈의 이상
Mucolipidosis type III,577,Abnormal form of the vertebral bodies,Very frequent (99-80%),척추체의 이상 형태
Mucolipidosis type III,577,Short stature,Very frequent (99-80%),단신증
Mucolipidosis type III,577,Craniofacial hyperostosis,Very frequent (99-80%),두개안면골 과다증
Mucolipidosis type III,577,Large iliac wings,Very frequent (99-80%),큰 장골익
Mucolipidosis type III,577,Hypoplastic inferior ilia,Very frequent (99-80%),저형성 하부 장골
Mucolipidosis type III,577,Stiff finger,Very frequent (99-80%),경직된 손가락
Mucolipidosis type III,577,Coarse facial features,Frequent (79-30%),거친 얼굴 특징
Mucolipidosis type III,577,Osteopenia,Frequent (79-30%),골감소증
Mucolipidosis type III,577,Dysostosis multiplex,Frequent (79-30%),다발성 골이형성증
Mucolipidosis type III,577,Hip dysplasia,Frequent (79-30%),고관절 형성이상
Mucolipidosis type III,577,Mitral valve prolapse,Frequent (79-30%),승모판 탈출증
Mucolipidosis type III,577,Scoliosis,Frequent (79-30%),척추측만증
Mucolipidosis type III,577,Osteoarthritis,Frequent (79-30%),골관절염
Mucolipidosis type III,577,Bullet-shaped distal phalanges of the hand,Frequent (79-30%),손의 총알 모양 원위 지골
Mucolipidosis type III,577,Constrictive median neuropathy,Frequent (79-30%),압박성 정중신경병증
Mucolipidosis type III,577,Chronic pain,Frequent (79-30%),만성 통증
Mucolipidosis type III,577,Abnormal cardiovascular system morphology,Frequent (79-30%),비정상적인 심혈관계 형태
Mucolipidosis type III,577,Claw hand deformity,Frequent (79-30%),갈퀴손 변형
Mucolipidosis type III,577,Cognitive impairment,Frequent (79-30%),인지 장애
Mucolipidosis type III,577,Broad ribs,Occasional (29-5%),넓은 갈비뼈
Mucolipidosis type III,577,Thickened skin,Occasional (29-5%),두꺼운 피부
Mucolipidosis type III,577,Mitral regurgitation,Occasional (29-5%),승모판 역류
Mucolipidosis type III,577,Aortic regurgitation,Occasional (29-5%),대동맥 역류
Mucolipidosis type III,577,Restrictive ventilatory defect,Occasional (29-5%),제한성 환기 장애
Mucolipidosis type III,577,Spinal cord compression,Occasional (29-5%),척수 압박
Mucolipidosis type III,577,Waddling gait,Occasional (29-5%),뒤뚱거리는 걸음걸이
Mucolipidosis type III,577,Reduced bone mineral density,Occasional (29-5%),골밀도 감소
Mucolipidosis type III,577,Fatigue,Occasional (29-5%),피로
Sandhoff disease,796,Macrocephaly,Very frequent (99-80%),대두증
Sandhoff disease,796,Full cheeks,Frequent (79-30%),풍만한 볼
Sandhoff disease,796,Hearing impairment,Very frequent (99-80%),청각 장애
Sandhoff disease,796,Blindness,Very frequent (99-80%),실명
Sandhoff disease,796,Seizure,Very frequent (99-80%),발작
Sandhoff disease,796,Ataxia,Very frequent (99-80%),운동실조
Sandhoff disease,796,Muscle weakness,Frequent (79-30%),근력 약화
Sandhoff disease,796,Failure to thrive,Very frequent (99-80%),성장 실패
Sandhoff disease,796,Congestive heart failure,Occasional (29-5%),울혈성 심부전
Sandhoff disease,796,Splenomegaly,Frequent (79-30%),비장 비대
Sandhoff disease,796,Recurrent respiratory infections,Frequent (79-30%),반복적인 호흡기 감염
Sandhoff disease,796,Hepatomegaly,Frequent (79-30%),간비대
Sandhoff disease,796,Motor deterioration,Very frequent (99-80%),운동 기능 악화
Sandhoff disease,796,Skeletal dysplasia,Occasional (29-5%),골형성 장애
Sandhoff disease,796,Kyphosis,Very frequent (99-80%),척추후만증
Sandhoff disease,796,Abnormal glycosphingolipid metabolism,Very frequent (99-80%),당지질 대사 이상
Sandhoff disease,796,Progressive psychomotor deterioration,Very frequent (99-80%),진행성 정신운동 기능 악화
Sandhoff disease,796,Cherry red spot of the macula,Very frequent (99-80%),황반의 체리색 반점
Sandhoff disease,796,Abnormality of movement,Very frequent (99-80%),운동 이상
Mucopolysaccharidosis type 7,584,Inguinal hernia,Very frequent (99-80%),서혜부 탈장
Mucopolysaccharidosis type 7,584,Coarse facial features,Very frequent (99-80%),거친 얼굴 특징
Mucopolysaccharidosis type 7,584,Short neck,Occasional (29-5%),짧은 목
Mucopolysaccharidosis type 7,584,Lymphedema,Very frequent (99-80%),림프부종
Mucopolysaccharidosis type 7,584,Intellectual disability,Very frequent (99-80%),지적 장애
Mucopolysaccharidosis type 7,584,Hypotonia,Frequent (79-30%),근긴장 저하증
Mucopolysaccharidosis type 7,584,Joint stiffness,Frequent (79-30%),관절 경직
Mucopolysaccharidosis type 7,584,Umbilical hernia,Very frequent (99-80%),제대 탈장
Mucopolysaccharidosis type 7,584,Ascites,Very frequent (99-80%),복수
Mucopolysaccharidosis type 7,584,Splenomegaly,Frequent (79-30%),비장 비대
Mucopolysaccharidosis type 7,584,Hydrops fetalis,Frequent (79-30%),태아수종
Mucopolysaccharidosis type 7,584,Metatarsus adductus,Frequent (79-30%),중족골 내전증
Mucopolysaccharidosis type 7,584,Abnormality of the pleura,Very frequent (99-80%),흉막의 이상
Mucopolysaccharidosis type 7,584,Recurrent respiratory infections,Very frequent (99-80%),반복적인 호흡기 감염
Mucopolysaccharidosis type 7,584,Scoliosis,Very frequent (99-80%),척추측만증
Mucopolysaccharidosis type 7,584,Abnormality of the hip bone,Frequent (79-30%),엉덩이뼈의 이상
Mucopolysaccharidosis type 7,584,Anterior beaking of lower thoracic vertebrae,Very frequent (99-80%),하부 흉추 전방부리돌기
Mucopolysaccharidosis type 7,584,Diaphyseal thickening,Very frequent (99-80%),골간 비후
Mucopolysaccharidosis type 7,584,Corneal opacity,Very frequent (99-80%),각막 혼탁
Mucopolysaccharidosis type 7,584,Mucopolysacchariduria,Frequent (79-30%),점액다당뇨증
Mucopolysaccharidosis type 7,584,Anterior beaking of lumbar vertebrae,Very frequent (99-80%),요추 앞부리돌기
Mucopolysaccharidosis type 7,584,Epiphyseal stippling,Frequent (79-30%),골단 점상
Mucopolysaccharidosis type 7,584,Hepatitis,Frequent (79-30%),간염
Mucopolysaccharidosis type 7,584,Flat face,Very frequent (99-80%),평평한 얼굴
Mucopolysaccharidosis type 7,584,Arteriovenous malformation,Occasional (29-5%),동정맥 기형
Mucopolysaccharidosis type 7,584,Enlarged thorax,Occasional (29-5%),확장된 흉곽
Recessive X-linked ichthyosis,461,Dry skin,Very frequent (99-80%),건조한 피부
Recessive X-linked ichthyosis,461,Hyperkeratosis,Very frequent (99-80%),각화증
Recessive X-linked ichthyosis,461,Hypohidrosis,Very frequent (99-80%),발한 저하증
Recessive X-linked ichthyosis,461,Ichthyosis,Very frequent (99-80%),어류증
Recessive X-linked ichthyosis,461,Attention deficit hyperactivity disorder,Frequent (79-30%),주의력 결핍 과잉행동 장애 (ADHD)
Recessive X-linked ichthyosis,461,Opacification of the corneal stroma,Frequent (79-30%),각막 기질의 혼탁
Recessive X-linked ichthyosis,461,Cryptorchidism,Occasional (29-5%),잠복고환증
Recessive X-linked ichthyosis,461,Autism,Occasional (29-5%),자폐증
Recessive X-linked ichthyosis,461,Motor delay,Occasional (29-5%),운동 발달 지연
Recessive X-linked ichthyosis,461,Abnormality of speech or vocalization,Occasional (29-5%),언어 또는 발성 이상
Recessive X-linked ichthyosis,461,Desquamation of skin soon after birth,Occasional (29-5%),출생 직후 피부 벗겨짐
Recessive X-linked ichthyosis,461,Intellectual disability,Very rare (<4-1%),지적 장애
Turner syndrome,881,Kyphosis,Frequent (79-30%),척추후만증
Turner syndrome,881,Genu valgum,Frequent (79-30%),외반슬 (O자형 다리)
Turner syndrome,881,Elevated hepatic transaminase,Frequent (79-30%),간 트랜스아미나제 상승
Turner syndrome,881,Dilatation of the aortic arch,Frequent (79-30%),대동맥궁 확장
Turner syndrome,881,Dermatoglyphic ridges abnormal,Frequent (79-30%),피부문양능선 이상
Turner syndrome,881,Enlargement of the distal femoral epiphysis,Frequent (79-30%),원위 대퇴골 골단 비대
Turner syndrome,881,Irregular proximal tibial epiphyses,Frequent (79-30%),근위 경골 골단 불규칙
Turner syndrome,881,Abnormal dermatoglyphics,Frequent (79-30%),비정상적인 피부문양
Turner syndrome,881,Neck pterygia,Frequent (79-30%),목의 익상편
Turner syndrome,881,Short 4th metacarpal,Frequent (79-30%),짧은 4번째 중수골
